n_inmueble;area;cuartos;aseos;precio;distrito;n_school;dist_nearest_school;n_hospital;dist_nearest_hosp;n_malls;dist_nearest_mall;n_rest;dist_nearest_rest;n_supermarket;dist_nearest_super;n_bank;dist_nearest_bank
602;89.0;3.0;3.0;170000.0;Jesus Maria;60;0.07323380967129134;16;0.21854421670334453;16;0.4662570428932099;60;0.08777701457429768;4;0.22077628083919654;7;0.13537951732730075
603;200.0;3.0;2.5;285000.0;Santiago de Surco;44;0.16999071985782285;8;0.18505740167479828;5;0.4923072778852008;60;0.1737043512129408;9;0.19605771540435965;25;0.1905317520182731
604;110.0;3.0;2.5;204556.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
605;150.0;3.0;2.5;345950.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
606;62.0;2.0;2.0;76792.0;La Victoria;60;0.19238488262491285;17;0.2721113398000875;60;0.15568573653570342;60;0.03187928685733552;7;0.2597438122170453;30;0.33970946604542857
607;167.0;3.0;2.5;395000.0;San Isidro;39;0.2503059692325039;6;0.4287600388305006;2;0.06379272975695617;46;0.21089092127809286;1;0.5586980743011241;25;0.04872822383713079
608;99.0;3.0;2.0;189500.0;Magdalena del Mar;60;0.0394608626872763;31;0.2259176462244416;8;0.36633067411650705;60;0.027875491490646786;2;0.30460884996282755;10;0.11584152503758215
609;61.0;1.0;1.0;115780.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
610;416.0;3.0;4.0;2000000.0;San Isidro;20;0.2469806277913323;7;0.3931587681036622;1;0.6990870678475206;41;0.24590113386082374;6;0.29707898954168765;6;0.2960417446469913
611;78.0;3.0;2.0;160000.0;Surquillo;60;0.07575615552269388;28;0.2593694831878979;19;0.25744707003728284;60;0.054928477026413416;6;0.44279817695944707;17;0.2515679599519588
612;72.0;3.0;2.0;125767.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
613;175.0;3.0;4.0;390000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
614;106.0;3.0;2.0;200500.0;Jesus Maria;60;0.06550934924440224;41;0.08032465674750952;39;0.13644454650620805;60;0.06435250735512503;3;0.4674644460246348;15;0.101017848608785
615;87.0;2.0;2.0;217900.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
616;78.0;3.0;2.0;87000.0;Chorrillos;41;0.07072103933286908;0;0.7237366563270979;4;0.25606119597976834;47;0.05776574527056285;0;0.9080843472786508;0;0.8928634947431627
617;65.0;3.0;2.0;95000.0;San Luis;46;0.0;14;0.0;12;0.26728742734468186;60;0.026070488720065454;6;0.1142424364158258;15;0.23928693880466906
618;172.0;3.0;2.5;420000.0;Miraflores;39;0.0456594022299563;10;0.2034115007648577;11;0.21618379724365594;60;0.15872101492900906;3;0.5432850122297787;10;0.4406394803818149
619;127.0;3.0;2.5;290000.0;Jesus Maria;60;0.06550934924440224;41;0.08032465674750952;39;0.13644454650620805;60;0.06435250735512503;3;0.4674644460246348;15;0.101017848608785
620;68.0;2.0;1.0;100000.0;Lurin;1;0.029184187568002232;0;1.5949991818128502;2;0.4579001687722988;24;0.03557287820087158;0;1.5316123125281635;0;1.522259290874983
621;85.0;2.0;2.0;110000.0;San Miguel;52;0.07733131654404977;9;0.14727525130850191;13;0.2639368336638017;60;0.05018287285059265;2;0.5820118471742562;11;0.15710661686663327
622;161.0;3.0;3.0;235000.0;Punta Hermosa;0;1.3370854234125211;0;2.148922452827197;2;1.382116934877697e-12;5;1.382116934877697e-12;0;1.8949625282401623;0;2.502942047346609
623;119.0;3.0;2.5;742585.0;Lince;60;0.05732800332432581;43;2.7665903279112808e-12;49;0.08751644027092781;60;2.7665865065392422e-12;17;0.11907016240238127;29;2.7665903279112808e-12
624;240.0;3.0;2.0;538000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
625;51.0;1.0;1.0;79358.0;San Miguel;53;0.0304478819331996;5;0.07021759120610438;2;0.11684575234881812;60;0.15669603512008098;1;0.5815138862829164;4;0.16206206286387673
626;172.0;4.0;3.0;245000.0;Surquillo;29;1.111949277915478e-05;15;0.4040540386663057;21;0.2263809209424101;60;1.3831358311806254e-12;4;0.2588515661470661;9;0.22304107980783044
627;51.0;1.0;1.0;79358.0;San Miguel;53;0.0304478819331996;5;0.07021759120610438;2;0.11684575234881812;60;0.15669603512008098;1;0.5815138862829164;4;0.16206206286387673
628;48.0;1.0;1.0;74664.0;San Miguel;53;0.0304478819331996;5;0.07021759120610438;2;0.11684575234881812;60;0.15669603512008098;1;0.5815138862829164;4;0.16206206286387673
629;237.0;3.0;3.5;616200.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
630;87.0;3.0;2.0;189515.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
631;92.0;3.0;3.0;249898.0;San Borja;51;0.04457970378779202;7;0.2906096761163364;16;0.15046574437930693;44;0.014163554209750462;5;0.2510576679099781;15;0.10411808043500627
632;1774.0;3.0;4.0;431853.0;San Borja;51;0.04457970378779202;7;0.2906096761163364;16;0.15046574437930693;44;0.014163554209750462;5;0.2510576679099781;15;0.10411808043500627
633;76.0;3.0;2.0;158000.0;Santiago de Surco;46;0.10936571478601888;5;0.2748802099213604;17;0.28562378105397673;43;0.13497118945488715;3;0.24639701931343935;6;0.2437560140344067
634;166.0;3.0;2.5;365200.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
635;370.0;3.0;3.5;1295000.0;Miraflores;29;0.054800020276970736;4;0.370752004110612;5;0.3157740618098225;60;0.07125143173969019;0;0.7124254727200692;6;0.16821050228819506
636;257.0;3.0;4.0;989000.0;Barranco;51;0.1752241825838173;3;0.2552018889547005;5;0.2507459282725125;60;0.15458404125961953;2;0.44239049833069294;9;0.27538445017198715
637;51.0;1.0;1.0;79358.0;San Miguel;53;0.0304478819331996;5;0.07021759120610438;2;0.11684575234881812;60;0.15669603512008098;1;0.5815138862829164;4;0.16206206286387673
638;51.0;1.0;1.0;79358.0;San Miguel;53;0.0304478819331996;5;0.07021759120610438;2;0.11684575234881812;60;0.15669603512008098;1;0.5815138862829164;4;0.16206206286387673
639;91.0;3.0;1.5;204358.0;Santiago de Surco;33;0.02132590072157152;3;0.3735976705563969;15;0.02195600402643617;60;0.27570344909660466;3;0.4574775712925997;16;0.023028611036894103
640;166.0;3.0;2.5;365200.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
641;57.0;3.0;2.0;198858.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
642;87.0;3.0;2.0;186846.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
643;334.0;3.0;4.0;1600000.0;San Isidro;20;0.2469806277913323;7;0.3931587681036622;1;0.6990870678475206;41;0.24590113386082374;6;0.29707898954168765;6;0.2960417446469913
644;416.0;3.0;4.0;2000000.0;San Isidro;20;0.2469806277913323;7;0.3931587681036622;1;0.6990870678475206;41;0.24590113386082374;6;0.29707898954168765;6;0.2960417446469913
645;107.0;3.0;2.0;277160.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
646;86.0;2.0;2.0;210000.0;Miraflores;60;0.05007946608314949;24;0.06920069788854051;60;0.02597166884705976;60;0.007358926428107305;12;0.31794969120697075;45;0.08043891564726588
647;48.0;2.0;2.0;92441.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
648;37.0;1.0;1.0;76651.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
649;37.0;1.0;1.0;76651.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
650;107.0;3.0;2.0;277160.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
651;163.0;2.0;3.0;309000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
652;70.0;2.0;2.0;85000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
653;105.0;2.0;3.0;190000.0;Jesus Maria;60;0.0938053178842843;15;0.2960027577534426;8;0.5457331263117612;60;0.12591372287572786;4;0.07067590820957864;7;0.15925988309031752
654;102.0;3.0;2.0;220000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
655;62.0;2.0;2.0;130000.0;Punta Hermosa;7;0.2404401811057939;0;0.7677485877192254;3;0.31440368219126863;5;0.3782711158045906;0;0.7634000018153708;3;0.6226239006732194
656;238.0;2.0;3.0;560000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
657;332.0;3.0;2.5;1600000.0;San Isidro;23;0.14304051404103196;11;0.4356482746211736;5;0.471632804440877;60;0.4057297133258384;5;0.37315327378120106;17;0.4472433813108453
658;162.0;3.0;3.0;193448.0;San Miguel;52;0.07733131654404977;9;0.14727525130850191;13;0.2639368336638017;60;0.05018287285059265;2;0.5820118471742562;11;0.15710661686663327
659;316.0;3.0;3.5;1000000.0;San Isidro;14;0.03867137617066047;6;0.1557621188700809;0;0.870702493748498;21;0.4472679954016721;3;0.2840040863575624;7;0.040009376580283626
660;308.0;3.0;4.0;460000.0;San Isidro;52;0.09421690158406418;10;0.4690852006158282;17;0.23294100025315;60;0.21800131688351865;5;0.3456515716171985;30;0.2899450397416161
661;37.0;1.0;1.0;76651.0;San Miguel;58;1.3833336977292186e-12;13;0.17199499676937238;15;0.06664496626395885;60;0.015329486956984396;12;0.35506178717812403;25;1.383335608471102e-12
662;440.0;4.0;3.5;780000.0;Santiago de Surco;33;0.13028205876301133;4;0.14652303202591996;3;0.4047918605762113;19;0.25046639253279;0;0.8509127035908713;9;0.463998507266345
663;155.0;2.0;3.0;460271.0;Miraflores;39;0.14501715170713447;12;0.17585700898530615;18;0.12257042237768485;60;0.12652503751060784;4;0.15784425386976478;34;0.22853593212796264
664;107.0;3.0;2.5;285000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
665;73.0;2.0;1.0;110000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
666;110.0;3.0;3.0;219783.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
667;140.0;3.0;2.5;179500.0;Pueblo Libre;58;0.06954418739018536;8;2.7666581430496957e-12;16;0.05692817580562185;60;2.766654321583987e-12;2;0.3404237175233015;10;0.08606445589858454
668;95.0;3.0;3.0;179772.0;Lince;60;0.13612578045893425;15;0.11458621417687714;20;0.16146972919226665;60;0.1465957149345932;6;0.12490062996085663;60;0.16715750378368266
669;100.0;3.0;3.0;252541.0;San Borja;52;2.7665076929725195e-12;8;0.3342072722587162;15;0.12624727956720655;44;0.0435366158938294;5;0.2939190494417336;15;0.11081224178513756
670;130.0;3.0;2.0;200000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
671;146.0;3.0;4.0;151767.0;Lurin;0;0.8325342147506647;1;0.4763749062889998;4;0.3585107681678835;45;0.09105444833302477;0;0.7022896140926576;1;0.18916552902320516
672;90.0;2.0;3.0;249653.0;San Borja;51;0.04457970378779202;7;0.2906096761163364;16;0.15046574437930693;44;0.014163554209750462;5;0.2510576679099781;15;0.10411808043500627
673;86.0;3.0;2.0;153750.0;Jesus Maria;60;0.06550934924440224;41;0.08032465674750952;39;0.13644454650620805;60;0.06435250735512503;3;0.4674644460246348;15;0.101017848608785
674;188.0;3.0;2.5;400000.0;Santiago de Surco;2;0.17358125259442214;0;1.0512522540731537;1;0.3886614193607403;3;0.5153189082838991;1;0.6717165319040729;0;0.9529691425392102
675;128.0;1.0;2.0;279000.0;Santiago de Surco;8;0.3229217610759974;1;0.5812432776723809;6;0.6395763122329495;14;0.2153622402730124;0;0.7760987015205011;2;0.6673402638719083
676;102.0;3.0;1.0;249400.0;Santiago de Surco;33;0.0027821489215439183;1;0.3300387451547592;13;0.2901982601115195;60;0.08301188616960851;3;0.532316273569102;19;0.1448392140370308
677;92.0;3.0;3.0;256885.0;San Borja;51;0.04457970378779202;7;0.2906096761163364;16;0.15046574437930693;44;0.014163554209750462;5;0.2510576679099781;15;0.10411808043500627
678;140.0;3.0;4.0;191624.0;Pueblo Libre;58;0.06954418739018536;8;2.7666581430496957e-12;16;0.05692817580562185;60;2.766654321583987e-12;2;0.3404237175233015;10;0.08606445589858454
679;58.0;2.0;2.0;69028.0;Cercado de Lima;23;0.22232207696758335;2;0.2818929260982092;5;0.34241664893598883;39;0.02736490942426597;2;0.11280240677612167;4;0.2686389569877153
680;304.0;3.0;5.0;730000.0;Chorrillos;43;0.03285698049519914;7;0.2597333421392921;9;0.17885584343368285;60;0.09436452742487574;3;0.30336731601433703;14;0.2333993285239819
681;218.0;3.0;2.5;654000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
682;61.0;2.0;2.0;98493.0;San Miguel;58;1.3833336977292186e-12;13;0.17199499676937238;15;0.06664496626395885;60;0.015329486956984396;12;0.35506178717812403;25;1.383335608471102e-12
683;86.0;2.0;2.5;149000.0;Jesus Maria;60;0.1068917092697824;19;0.1230521817956878;5;0.4830584341541966;60;0.03868910721462247;6;0.09932541143932133;16;0.15489209992209127
684;170.0;3.0;2.5;420000.0;Miraflores;44;0.042570851860209404;10;0.1215803327904582;13;0.3232375514142614;60;0.1094169176027516;4;0.4699741279186084;20;0.542688967826239
685;43.0;1.0;1.0;101986.0;Santiago de Surco;33;0.02132590072157152;3;0.3735976705563969;15;0.02195600402643617;60;0.27570344909660466;3;0.4574775712925997;16;0.023028611036894103
686;123.0;2.0;2.5;284091.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
687;86.0;3.0;2.0;135000.0;Lurin;1;0.6796661470005738;3;0.5006501172013864;2;0.4663597572703488;29;0.2608384943524655;1;0.6800760564683833;1;0.6216267386750478
688;244.0;3.0;2.0;330000.0;Santiago de Surco;12;0.3816155116958606;0;0.7440228617548252;5;0.20265804041098595;8;0.4883917778438692;1;0.4942025786043332;1;0.4837454201078487
689;163.0;3.0;2.5;358600.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
690;217.0;3.0;3.0;487018.0;San Borja;23;0.15629464075697927;3;0.20592095943912647;4;0.659164200514264;32;0.1613615682683851;2;0.42905956347512203;10;0.22453478293221427
691;353.0;3.0;3.5;1200000.0;San Isidro;20;0.09078651491618624;3;0.2526901484012116;4;0.33162732841699644;25;0.14426173055140634;3;0.1442318097452947;19;0.13544889997634155
692;37.0;1.0;1.0;76651.0;San Miguel;50;0.07181806504542992;2;0.5581729841479339;11;0.287467655930716;60;0.08743268063454859;3;0.4972632083245948;4;0.386839268260986
693;182.0;3.0;4.0;335000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
694;168.0;2.0;3.0;499885.0;Miraflores;39;0.14501715170713447;12;0.17585700898530615;18;0.12257042237768485;60;0.12652503751060784;4;0.15784425386976478;34;0.22853593212796264
695;94.0;3.0;2.0;115000.0;Los Olivos;53;2.7678816425054507e-12;8;2.767885465666407e-12;17;2.7678816425054507e-12;60;2.7678816425054507e-12;2;2.767885465666407e-12;6;0.012853846793971144
696;93.0;3.0;2.0;85000.0;Los Olivos;53;2.7678816425054507e-12;8;2.767885465666407e-12;17;2.7678816425054507e-12;60;2.7678816425054507e-12;2;2.767885465666407e-12;6;0.012853846793971144
697;155.0;2.0;4.0;420000.0;Miraflores;30;2.766188738452512e-12;6;0.3951833878925549;8;0.40914821035240734;50;0.2052650949989489;5;0.08403905288314828;22;0.19918144356645665
698;93.0;3.0;2.0;70000.0;Los Olivos;53;2.7678816425054507e-12;8;2.767885465666407e-12;17;2.7678816425054507e-12;60;2.7678816425054507e-12;2;2.767885465666407e-12;6;0.012853846793971144
699;240.0;2.0;2.0;490000.0;Santiago de Surco;31;0.21203623750712408;3;0.3199552631247937;3;0.34890065922119623;7;0.2993157228270269;0;0.8159614766678427;5;0.5498210126970186
700;307.0;3.0;5.0;925000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
701;40.0;1.0;1.0;88186.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
702;121.0;3.0;4.0;238000.0;San Borja;16;0.1234256559275206;0;0.9858387571622302;1;0.32427941661184506;8;0.19745811840168134;0;0.9429044934177038;9;0.5220650346769639
703;62.0;2.0;2.0;94321.0;San Miguel;53;0.0304478819331996;5;0.07021759120610438;2;0.11684575234881812;60;0.15669603512008098;1;0.5815138862829164;4;0.16206206286387673
704;48.0;2.0;2.0;91506.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
705;107.0;3.0;2.0;277160.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
706;238.0;3.0;3.5;460000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
707;198.0;3.0;2.5;514800.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
708;37.0;1.0;1.0;76651.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
709;37.0;1.0;1.0;76651.0;San Miguel;56;0.11706049311781815;2;0.4635314137165033;19;0.15823496055379355;60;0.09401701872221033;5;0.539061285616497;7;0.3846697359198293
710;37.0;1.0;1.0;76651.0;San Miguel;50;0.07181806504542992;2;0.5581729841479339;11;0.287467655930716;60;0.08743268063454859;3;0.4972632083245948;4;0.386839268260986
711;37.0;1.0;1.0;76651.0;San Miguel;47;0.06800117577459974;4;0.4984021088830501;6;0.4930183917370869;51;0.05227012397177901;1;0.4444107682115134;4;0.29585327519144405
712;37.0;1.0;1.0;76651.0;San Miguel;50;0.07181806504542992;2;0.5581729841479339;11;0.287467655930716;60;0.08743268063454859;3;0.4972632083245948;4;0.386839268260986
